Sentiment,Date,Username,Tweet
0,Mon Apr 06 23:34:50 PDT 2009,  MJ_Watson,My #art is regressing...                                                                                                         
0,Mon Apr 06 23:34:52 PDT 2009,  im_mature,@onlysweeter I don't know the dance.                                                                                             
0,Mon Apr 06 23:34:56 PDT 2009,  Georgiesaur,@laurwee_boo im ok I guess had a hard day                                                                                      
0,Mon Apr 06 23:35:06 PDT 2009,  Dogbook,Jade is looking for a new home...  http://apps.facebook.com/dogbook/profile/view/4744827                                           
0,Mon Apr 06 23:35:09 PDT 2009,  britto819,damnnn! i missed 11:11                                                                                                           
0,Mon Apr 06 23:35:10 PDT 2009,  RebeccaLange,@sarahprout tweetfinder hates me  and I was having trouble with background on twitterwhat do you think?                       
0,Mon Apr 06 23:35:11 PDT 2009,  ryanmwilson,@Twilighter4Life lol yeh ill be studying  stupid uni. only 2 more weeks and im on holidays! YAY! plus my birthday next week woot
0,Mon Apr 06 23:35:15 PDT 2009,  geekpondering,@transbay &quotSFMTA Budget Proposal Hearing: tomorrow April 7 at 2:00 pm (City Hall Room 400). Sadly I cannot attend.&quot Me
0,Mon Apr 06 23:35:22 PDT 2009,  crunchysoft,is afraid that her G.I. notes will not read themselves.                                                                        
0,Mon Apr 06 23:35:28 PDT 2009,  eduardtee,*Sigh* Rain??? Why did you decide to show up? Move away! You were not invited to the Tuesday-party  (this is not the start I hoped for)
0,Mon Apr 06 23:35:28 PDT 2009,  ann_donnelly,_secretgarden_ I haven't gotten any porn spammers  I don't check my followers but haven't had any tweets like that.           
0,Mon Apr 06 23:35:28 PDT 2009,  senorkaos,Somebody is selling the Japan only release of my first album on E Bay for $25. Damn thats it? A classic is worth more than that! 
0,Mon Apr 06 23:35:34 PDT 2009,  scorpfromhell,@charleneli Disqus now integrates conversations on many platforms. haven't heard abt JS-Kit                                  
0,Mon Apr 06 23:35:36 PDT 2009,  birken_bagz,and they advertising fake louis bags as 100% authentic on google  i'm pissed!                                                  
0,Mon Apr 06 23:35:44 PDT 2009,  kennyduduxd,Can't sleep  dam naps lol... and its hot                                                                                       
0,Mon Apr 06 23:35:49 PDT 2009,  SarahDeG,Why do I keep looking...I know that what I read is gonna hurt but I still look! I guess it's just a girl thing.                   
0,Mon Apr 06 23:35:53 PDT 2009,  whitet,@henrygooden @oddchicken I went there about a month and a half ago was still open then. Smelt really good but I was getting sick    
0,Mon Apr 06 23:35:54 PDT 2009,  miseducatedone,is ready to go to bed..long day tomorrow                                                                                    
0,Mon Apr 06 23:35:56 PDT 2009,  wilmir,job searching.....FYI: Yahoo HOT JOBS suck! .. im never going to find a job                                                         
0,Mon Apr 06 23:35:57 PDT 2009,  l33tmyst,No electricity today so no tweets.                                                                                                
0,Mon Apr 06 23:36:04 PDT 2009,  _Kaden_,@big_think Can Zack tell me how to edit my Bio/Profile? Why create a login at a different co's site to get an answer from BT TechHelp? 
0,Mon Apr 06 23:36:10 PDT 2009,  sarahgb,Morning all starving and dying for a cuppa but can't cos off to docs for fasting blood test in a little while                      
0,Mon Apr 06 23:36:16 PDT 2009,  grimorde,Very tired this morning - no idea why! Great start to the day                                                                     
0,Mon Apr 06 23:36:20 PDT 2009,  jewellerybyshal,Morning All I'm back from my little break from the computer. back to work again today                                      
0,Mon Apr 06 23:36:22 PDT 2009,  one_sock,At mobilityvic.org launch.  No grog  nice video from PWC though                                                                   
0,Mon Apr 06 23:36:22 PDT 2009,  Msjackson88,still no &quotfollowers&quot   please some1 inform me on how this works????                                                    
0,Mon Apr 06 23:36:25 PDT 2009,  loveeyuu_x,misses him right now. i need a hug                                                                                              
0,Mon Apr 06 23:36:38 PDT 2009,  kieranmcgrady,Tried to get up earlier today........didn't work out                                                                         
0,Mon Apr 06 23:36:53 PDT 2009,  wrynex,Omg revisions revisions revisions! I feel like I wasted an amazingly beautiful day today doing pointless work                       
0,Mon Apr 06 23:37:03 PDT 2009,  barbyang,Foot is out of commission  ouch! Running this morning did not help...not smart.                                                   
0,Mon Apr 06 23:37:08 PDT 2009,  tawalker,About to shower which I hope will wake me up at last. Oh and the synth experiments yielded nothing last night                     
0,Mon Apr 06 23:37:08 PDT 2009,  bsummers69,is really bored and really sleepy...and mad she can't find a custom lanyard maker that wont make me buy 1000000 minimum         
0,Mon Apr 06 23:37:22 PDT 2009,  hellosquash,@cmykevin ooh nice! but williams sonoma already got to me.                                                                     
0,Mon Apr 06 23:37:23 PDT 2009,  unijono,I've finally given in. Now at Malaysian restaurant waiting for nasi lemak and teh Tarik. Mereka tak faham bm...  http://twitpic.com/2y4bh
0,Mon Apr 06 23:37:27 PDT 2009,  SteveJT13,Waitin 4 the theory test centre 2 open                                                                                           
0,Mon Apr 06 23:37:29 PDT 2009,  pstannard1,got woken up this mornng at 7am - damn Lorry  van and car accident just outside on our main road also causing car alarms to go off.  
0,Mon Apr 06 23:37:32 PDT 2009,  yehsung,I think I need to get laid. Sad revolution I had earlier rofl                                                                      
0,Mon Apr 06 23:37:32 PDT 2009,  muchloveanna,@ourcitylight that was so sudden!!                                                                                            
0,Mon Apr 06 23:37:41 PDT 2009,  deafdorkette86,Now i want Amanita  ...someone made me feel unliving.                                                                       
0,Mon Apr 06 23:37:43 PDT 2009,  reeeeeCy,@lanaRISQUE hahahahhha!! hows your food poisening going? has it gone away?                                                        
0,Mon Apr 06 23:37:47 PDT 2009,  tsarnick,@MissxMarisa haven't heard from Hannah at all yet!! it's very disappointing                                                       
0,Mon Apr 06 23:37:52 PDT 2009,  policano,@hutsoncap  everything alright?                                                                                                   
0,Mon Apr 06 23:38:03 PDT 2009,  jaimie115,is procrastinating... i feel ill.. but don't want to go to bed.                                                                  
0,Mon Apr 06 23:38:11 PDT 2009,  jacpadraic,@danielhalpin Gonna try and find a sports bar to watch that at... not got a chance though I don't think                         
0,Mon Apr 06 23:38:29 PDT 2009,  jmis,wants to go home and watch The Hills                                                                                                  
0,Mon Apr 06 23:38:30 PDT 2009,  the_bear123,@sarmar I guess I'm out of funny                                                                                               
0,Mon Apr 06 23:38:31 PDT 2009,  acnewhouse,@moethebeat aww moe! I was planning on leaving tomorrow evening  are you gonna be in town by chance?                            
0,Mon Apr 06 23:38:34 PDT 2009,  guitarrfingerss,i wanna write but i'm not cool enough to make up a storylineee.                                                            
0,Mon Apr 06 23:38:37 PDT 2009,  iamcheerbear,@Gripping agreed! love the sound but hates how everyone knows them                                                            
0,Mon Apr 06 23:38:42 PDT 2009,  rstolan,@brendamew2 no art tomorrow.  and nice to see you've joined twitter!                                                               
0,Mon Apr 06 23:38:42 PDT 2009,  ScribblesNZ,Sigh I think my PMS is making my mind totally over-analyse things and making me sad                                            
0,Mon Apr 06 23:38:45 PDT 2009,  TristenPelton,@doriantaylor I had one outside my patio. I named him Rex. Then the gardner took him down. RIP Rex                           
0,Mon Apr 06 23:38:53 PDT 2009,  nbrooks,Ooops. Just ate a panini from W-mart cold that says it needed to be thoroughly cooked. It didn't taste raw. I die nao from f. poisoning? 
0,Mon Apr 06 23:38:57 PDT 2009,  CathySavels,Good morning for a very rainy France  No gardening for me today.                                                               
0,Mon Apr 06 23:38:59 PDT 2009,  unclekins,If ever there was a day for staying in bed today is it                                                                           
0,Mon Apr 06 23:39:02 PDT 2009,  bsag,Got to take Cleo to the vets. Not sure what's wrong with her but she's feeling very sorry for herself.                                
0,Mon Apr 06 23:40:30 PDT 2009,  miavida,today is day 1 of my fast &amp i feel i may break b4 i go 2 bed  i must hold out til the end of the wk! must stayed focused wish me luc
0,Mon Apr 06 23:40:31 PDT 2009,  Lexi_83,Extremely jealous...                                                                                                               
0,Mon Apr 06 23:40:34 PDT 2009,  mandylovee,@kimmyawesome Ohhhh that sucks  I love the summer set.                                                                          
0,Mon Apr 06 23:40:35 PDT 2009,  gonzopants,@daydee tell it you forgot your password &amp it will give you a new one. it's the only way I can prevent tons of spam          
0,Mon Apr 06 23:40:36 PDT 2009,  ergoelaine,bedtime. wake up call at 7am                                                                                                    
0,Mon Apr 06 23:40:37 PDT 2009,  IgnivomousLo,So glad I made it through work - with an extra hour too and my paycheck.  Still waiting on the one I lost though              
0,Mon Apr 06 23:40:43 PDT 2009,  purplewolf,Mum's been taken to hospital they don't know what's wrong she's been vomiting since yesterday. Rushing back to get to the hospital 
0,Mon Apr 06 23:40:47 PDT 2009,  Cynxster,congested nose                                                                                                                    
0,Mon Apr 06 23:40:53 PDT 2009,  marissazaguirre,Can't sleep. Need to talk to someone.                                                                                      
0,Mon Apr 06 23:40:54 PDT 2009,  chacuatol,@penalba por favor decime ke no estas involucrado en esa pagina nicatrolls they're THE CANCER that's killing /b/                 
0,Mon Apr 06 23:41:05 PDT 2009,  marie_660,too cold and tired to write good twitter. everyone was obeying the cops tonight total dissappointment. we were so close          
0,Mon Apr 06 23:41:17 PDT 2009,  MizzCenaa94,Lifee Gets Worsee &amp&amp Worsee                                                                                              
0,Mon Apr 06 23:41:31 PDT 2009,  mickyj,@dnwallace - I am shuddering and shaking too                                                                                        
0,Mon Apr 06 23:41:39 PDT 2009,  briggsy424,Sorting brekkie for the kids then off to the horrible place called work boohoo                                                  
0,Mon Apr 06 23:41:47 PDT 2009,  arge18,my condolences to natasha richardson's family                                                                                       
0,Mon Apr 06 23:41:47 PDT 2009,  AliceAguera,@LittleYellowJen what do don't think ily?? nawwww                                                                              
0,Mon Apr 06 23:41:48 PDT 2009,  mokargas,Where's Derrick  http://ff.im/-1XWXs                                                                                              
0,Mon Apr 06 23:41:49 PDT 2009,  gillana,Needs to stop sleeping all day.. Causes some problems when you're wide awake at 2:45am...                                          
0,Mon Apr 06 23:41:52 PDT 2009,  ennaig,missed today's ELLEN                                                                                                                
0,Mon Apr 06 23:41:52 PDT 2009,  Raaawry,I suddenly miss my Flintstones vitamin tablets  SOOOO GOOOOD                                                                       
0,Mon Apr 06 23:41:52 PDT 2009,  LittleMissLea,@mattpro13 legitimately good cops out there                                                                                  
0,Mon Apr 06 23:41:56 PDT 2009,  kienke1,@onlytosee Twitter's been doing that to me tooo.                                                                                   
0,Mon Apr 06 23:41:58 PDT 2009,  im_mature,@pealuh I think I need to go to Twitterholics Anonymous......                                                                    
0,Mon Apr 06 23:41:59 PDT 2009,  quitthebiz,@lizhenry we haven't heard from her or sha.                                                                                     
0,Mon Apr 06 23:42:10 PDT 2009,  britney101,my heart has been broken.                                                                                                       
0,Mon Apr 06 23:42:15 PDT 2009,  me_emmy,i forgot how to sleep                                                                                                              
0,Mon Apr 06 23:42:17 PDT 2009,  jeffsimons,Morning everyone! In serious need of some decent coffee.. why isn't the catering open yet at 08.30?                             
0,Mon Apr 06 23:42:17 PDT 2009,  imsoapee,@mostazzza Im sorry I've failed you                                                                                               
0,Mon Apr 06 23:42:19 PDT 2009,  FallenStar1,@CodaQueen oh wait he does have 1 in Oakland on the 18th. Can't understand why he only has 1 &amp in Oakland                   
0,Mon Apr 06 23:42:27 PDT 2009,  honeydrop25,is missing talking to my bff on da phone!!!!                                                                                   
0,Mon Apr 06 23:42:27 PDT 2009,  Mina_Minaa,wondering why I am so stupid  Need to eat more fish I guess *sigh*...                                                           
0,Mon Apr 06 23:42:27 PDT 2009,  Stephfy,i miss my old friends from elementary ans middle school                                                                            
0,Mon Apr 06 23:42:28 PDT 2009,  webmyc,@twitter please fix this http://sp2.ro/5b7bdb because it brakes all external twitter avatar searches                                
0,Mon Apr 06 23:42:34 PDT 2009,  Kegs1528,looks like i've missed out on yet another job  someone please employ me! Haha                                                     
0,Mon Apr 06 23:42:41 PDT 2009,  Wyldceltic1,@tacce dang I'll get HOUSE off iTunes. I hear it was a devastating episode                                                     
0,Mon Apr 06 23:42:44 PDT 2009,  MamaGeee,Wow.... the shout box has kicked me out and I can't get back in. I guess this means good night                                    
0,Mon Apr 06 23:42:46 PDT 2009,  hypatiadotca,Slideshare's embed code is annoying me.  Sorry about the tiny embed  #fail                                                    
0,Mon Apr 06 23:42:49 PDT 2009,  choclatdrop404,@Flawless326 Why did my baby have to eat 3 prunes today and now he finally went ! My poor baby                              
0,Mon Apr 06 23:42:53 PDT 2009,  PizzaAndMe2830,I'am bored. Nothing to do!                                                                                                  
0,Mon Apr 06 23:42:56 PDT 2009,  Eggert,morning all - 1st appointment of the day - the dentist !                                                                            
0,Mon Apr 06 23:42:58 PDT 2009,  ReallyCookin,@amyserrata he wrote most of the album but ironically the singles he did not write                                            
0,Mon Apr 06 23:42:57 PDT 2009,  ItsAnAllyGator,Someone PLEASE take Gossip Girl away from me. I'm addicted                                                                  
0,Mon Apr 06 23:42:57 PDT 2009,  cristygarza,good night swetdreamss to everyonee   and jared never chat in kyte puff                                                        
0,Mon Apr 06 23:43:00 PDT 2009,  SHRIKEE,Horrible sore throat  hurts                                                                                                        
0,Mon Apr 06 23:42:58 PDT 2009,  magpyr,Time to get dressed I suppose...gah another workday                                                                                 
0,Mon Apr 06 23:43:02 PDT 2009,  apinkphoenix,Not to self: licking off pudding from a seafood fork not so enjoyable as slowly licking off of a spoon                        
0,Mon Apr 06 23:43:08 PDT 2009,  jaydenbravo,All ready to go to the premier and just realized how under dressed I am                                                        
0,Mon Apr 06 23:43:12 PDT 2009,  ShannaMoakler,It just makes me happy! over and over again. I wish I wan't afraid to fly  http://tinyurl.com/64skpp                         
0,Mon Apr 06 23:43:14 PDT 2009,  Getatnance,@Eyrro awwwww bummerr...sorry missed it again                                                                                   
0,Mon Apr 06 23:43:14 PDT 2009,  metacosm,Waking up to the sound of jackhammers is not a pleasant way to start the day.                                                     
0,Mon Apr 06 23:43:15 PDT 2009,  chelseabets,@almostcool i'm off now                                                                                                        
0,Mon Apr 06 23:43:16 PDT 2009,  SaraHDanger,@jon8737 that just totally made my night LMAO. They were like screaming at me and I couldn't focus on the 900 mph song         
0,Mon Apr 06 23:43:23 PDT 2009,  anthonypending,Nevada is really long and the gas pumps are down   But on a good note I just won $5 in a slot machine!!  I love to gamble!!!
0,Mon Apr 06 23:43:24 PDT 2009,  m0on7chiLd,@amirrabennett nope. baby's due in 5th may! getting closer but still 1001 things not done                                       
0,Mon Apr 06 23:43:26 PDT 2009,  MellyFed,headache                                                                                                                          
0,Mon Apr 06 23:43:40 PDT 2009,  marenafaye,is still effinggggg sick  when will i get better?! ughh                                                                         
0,Mon Apr 06 23:43:42 PDT 2009,  Shipeah,Still in bed and don�t want to do anything else. University is callung too loud                                                    
0,Mon Apr 06 23:43:42 PDT 2009,  kareemdmapantz,seattle is in tents! i miss my T.O. peepz tho                                                                               
0,Mon Apr 06 23:43:45 PDT 2009,  ShannaMoakler,It just makes me happy! over and over again! I just wish I wasn't afraid to fly  http://tinyurl.com/64skpp                   
0,Mon Apr 06 23:43:49 PDT 2009,  AlyssaSpears,Errrggggg! My tummy hurts.                                                                                                    
0,Mon Apr 06 23:43:48 PDT 2009,  essjaydownunder,thought it would be interesting to get F1 updates from Twitter slightly regretting the decision I can't see anyone elses's upda
0,Mon Apr 06 23:43:51 PDT 2009,  vtowncanes29,ripped switcheasy colors                                                                                                      
0,Mon Apr 06 23:43:58 PDT 2009,  fatfunk,We failed that song                                                                                                                
0,Mon Apr 06 23:44:03 PDT 2009,  taco_bella, poor mel. Feeling your pain.                                                                                                   
0,Mon Apr 06 23:44:55 PDT 2009,  Syph0n,Ugh. still working on project  just taking a small break                                                                            
0,Mon Apr 06 23:44:57 PDT 2009,  robotwarlord,The one day I have to go to school is the same day something exciting happens at parliament square                            
0,Mon Apr 06 23:45:07 PDT 2009,  stuartheron,@watko Shockingly not!                                                                                                         
0,Mon Apr 06 23:45:09 PDT 2009,  reiver,Today was a less interesting day on Twitter. @cboyack  @igeldard  and @iidiocracy were all kind of quiet today                      
0,Mon Apr 06 23:45:11 PDT 2009,  blong24,@CourtneyBrwn awww thanks.. i hate being sick                                                                                      
0,Mon Apr 06 23:45:12 PDT 2009,  norawatkins,VIP guests today -________-&quot   blohheeee       I HATE it                                                                   
0,Mon Apr 06 23:45:15 PDT 2009,  iain20,Up early                                                                                                                            
0,Mon Apr 06 23:45:16 PDT 2009,  iwantyourjeep,WHAT THE FUCK YOUKU  I WANT TO WATCH SKINS.                                                                                  
0,Mon Apr 06 23:45:21 PDT 2009,  Justineeweenie,i forgot my phone in my car but i'm too scared to go outside and get it.                                                    
0,Mon Apr 06 23:45:24 PDT 2009,  CuriousLifeofGA,I totally forgot we were going to do fisheye 2night   What u doing Thursday....  Btw.... I'm so late with the hills... LOL 
0,Mon Apr 06 23:45:25 PDT 2009,  keldawg23,totally shocked by the episode of house this eveing  Lost one of my favorite characters.                                         
0,Mon Apr 06 23:45:26 PDT 2009,  xfxf,@offbytwo seeing a doctor i hope?                                                                                                     
0,Mon Apr 06 23:45:28 PDT 2009,  snickerducky,didn't pass the first part of the CSET  I missed it by 5 effing points!                                                       
0,Mon Apr 06 23:45:34 PDT 2009,  Wyldceltic1,@KevinPeterson the 2G cases were like that. But scratches don't void your warrenty dents do... As I found out                  
0,Mon Apr 06 23:45:37 PDT 2009,  soundslikechaos,I have chapped lips boo                                                                                                    
0,Mon Apr 06 23:45:38 PDT 2009,  natalieantipas,@ryleebeth ye im not  very sad...but weirdly enough shes lettin me go 2 da party?? how confusing parents r?? lol            
0,Mon Apr 06 23:45:42 PDT 2009,  jimh,@Kimboinlimbo no chance of that coming back when it'd be 20 mins faster than the Javelins though                                      
0,Mon Apr 06 23:45:43 PDT 2009,  LauraOrchard,bored and lonely                                                                                                              
0,Mon Apr 06 23:45:45 PDT 2009,  BirkanTore,Back to classic rainy Amsterdam days                                                                                            
0,Mon Apr 06 23:45:45 PDT 2009,  AussieJassy,feels like crying that's how sick i feel                                                                                       
0,Mon Apr 06 23:45:52 PDT 2009,  feverishpoptart,@Horrors_Wench Me toooooo! I feel like I've been on the verge of an anxiety attack all day.                                
0,Mon Apr 06 23:46:25 PDT 2009,  cmei04,I woke up an hour ago ... Now I'm having a hard time going back to bed  in Lakewood CA http://loopt.us/rywlHQ                       
0,Mon Apr 06 23:46:27 PDT 2009,  LeaBubb,Going to sleep with lily and rocki &lt3 Johnathon is too busy watching batman movies  http://twitpic.com/2y4j5                     
0,Mon Apr 06 23:46:27 PDT 2009,  rockergirl01820,@gaspitsnicole sigh me too  mostly i midd hsnging out with my friends damn growing up : p                                  
0,Mon Apr 06 23:46:39 PDT 2009,  Tayfun03,@mrskutcher *lol i wish i only had bad sync. in germany right now where the subtitles dont work at all.  lol                      
0,Mon Apr 06 23:46:42 PDT 2009,  Goldae,@AlyssaSpears I'm sorry.   Maybe walking around all goofy at the store would help...HINT HINT! &lt3                                 
0,Mon Apr 06 23:46:43 PDT 2009,  taolynn,@Contempted Did the heroics ever go through! If not sorry!                                                                         
0,Mon Apr 06 23:46:44 PDT 2009,  tori_owns,im so tired this morning and there was only cold shower water!not happy                                                          
0,Mon Apr 06 23:46:51 PDT 2009,  fwance,haha I've been with my grandma for 2 days. even she's about 5 houses away I'll still miss her                                       
0,Mon Apr 06 23:46:51 PDT 2009,  Jutta_I,clearing my desk...                                                                                                                
0,Mon Apr 06 23:46:53 PDT 2009,  Brianaislove,w/ every person there. I didn't get a pic  my phone died but he signed my shirt so amazing words cannot describe should've skipped m
0,Mon Apr 06 23:46:56 PDT 2009,  lydkwan,is crying inside. Please oh please let it rain  so warm.                                                                           
0,Mon Apr 06 23:46:56 PDT 2009,  MissPassion,@thecoolestout                                                                                                                 
0,Mon Apr 06 23:46:57 PDT 2009,  Francine_G,packing my overnight bag for tomorrow going to the hospital                                                                     
0,Mon Apr 06 23:47:00 PDT 2009,  rockergirl01820,@gaspitsnicole sigh me too  mostly i miss hsnging out with my friends damn growing up : p oh yeah i miss being able to spell too 
0,Mon Apr 06 23:47:01 PDT 2009,  followDARYLO,@Glavas lol.  U read my bio but spelt my name wrong           DARYLO ... Ahem )                                               
0,Mon Apr 06 23:47:03 PDT 2009,  joelyuk,Guten Morgen. Up and off to get ready to go to Phantasialand Cologne. Yay! But booooo last park of holiday                         
0,Mon Apr 06 23:47:05 PDT 2009,  glorbis,@la_discoteca  i just saw this im sorry                                                                                            
0,Mon Apr 06 23:47:07 PDT 2009,  redsheep,: @nikicheong just reminded me that #KrispyKreme http://www.krispykreme.com.my/ has landed in Msia and has an ugly website        
0,Mon Apr 06 23:47:12 PDT 2009,  GoatsInCoats,@guykawasaki  That's so sad for the goats.   Wa-ah-ah-ah-ah-ah!                                                               
0,Mon Apr 06 23:47:16 PDT 2009,  jimrippon,watching the roadworks develop outside the office that'll make me late for the next 10 weeks  #fb                                
0,Mon Apr 06 23:47:23 PDT 2009,  N0ney,at work  w asma3 nawal in fe obeerate alwatan TV                                                                                     
0,Mon Apr 06 23:47:23 PDT 2009,  ATG_Whittington,I wish i could go 2 bed with out having 2 take an allergy pill.                                                            
0,Mon Apr 06 23:47:24 PDT 2009,  MarshyTheKid,@khqrightnow I heard them making announcements trying to find them. The mother looked so worried.                             
0,Mon Apr 06 23:47:24 PDT 2009,  euphoricdreamer,I have to work alone on Saturday    ...anyone wanna come keep me company? COUGH COUGH.                                     
0,Mon Apr 06 23:47:28 PDT 2009,  ctepps,ok... maybe i'll sleep for an hour or two. Then I MUST rise to work on my thesis                                                    
0,Mon Apr 06 23:47:28 PDT 2009,  cristygarza,goodd nightt  sweet dreams to everyonee   jared neveerr chat on kyte   lol                                                     
0,Mon Apr 06 23:47:34 PDT 2009,  bradkaos,@TiffinyHogg I heard Timewarp was fantastic! Gutted I missed it was playing @ egg                                                 
0,Mon Apr 06 23:47:36 PDT 2009,  MissLavie,Wishing it wasn't 245 in the morning.  sleeping is awesome work is not and I need to scrub my apt!                               
0,Mon Apr 06 23:47:37 PDT 2009,  flaphead,@eileenb I had that a while back (http://tinyurl.com/dmukpr) and I know some other people that have too                           
0,Mon Apr 06 23:47:42 PDT 2009,  Angie_Li,@baf03 hi steven! man it's only been a week and i'm ALREADY behind on school work                                                 
0,Mon Apr 06 23:47:49 PDT 2009,  MyAppleStuff,@Weebeedee run was great thanks. Is very windy today so bike ride not an option this morning                                  
0,Mon Apr 06 23:47:50 PDT 2009,  danielcalderonL,@aniita_0517 Yes i did. That's a sad topic for me! haha... I am not going to the concert... It's very far and probably very expen
0,Mon Apr 06 23:47:55 PDT 2009,  vwgypsy78,couple of mt texts didn't arrive here                                                                                            
0,Mon Apr 06 23:47:55 PDT 2009,  mindylmm,decided to rejoin aerobics cos I know I won't exercise if i don't. after paying for it i only have RM3 left in my bag             
0,Mon Apr 06 23:48:00 PDT 2009,  WarholGirl,@ientje89 aw i'm fine too thanks! yeah i miss you so much on the MFC  but hope we can talk later on today  kisses :huglove:     
0,Mon Apr 06 23:48:00 PDT 2009,  n1k0,@hartym looks interesting but lot of 500 errors on the documentation website                                                          
0,Mon Apr 06 23:48:04 PDT 2009,  bluestate0fmind,@Kal_Penn You were my favorite.  You did an excellent job.                                                                 
0,Mon Apr 06 23:48:04 PDT 2009,  missmelon,This breaks my heart Navy Seal Marcus Luttrell's doggy  http://www.rightpundits.com/?p=3669 I am filled with rage.               
0,Mon Apr 06 23:48:04 PDT 2009,  maddmck,argh ive eaton so so much today                                                                                                    
0,Mon Apr 06 23:48:10 PDT 2009,  djbabuforeal,zurich does not have smelly bags anymore                                                                                      
0,Mon Apr 06 23:48:13 PDT 2009,  Mylne,in the university in the classroom on the computer... shit my day is boring                                                          
0,Mon Apr 06 23:48:14 PDT 2009,  stephaniemarie_,I want to get back in bed                                                                                                  
0,Mon Apr 06 23:48:14 PDT 2009,  ThiaHeartsNick,@fanofbsb4ever Sorry you missed it                                                                                          
0,Mon Apr 06 23:48:24 PDT 2009,  amilyn441,Worst burn of my life! so sick                                                                                                   
0,Mon Apr 06 23:48:27 PDT 2009,  VOCALSpeakers,@PriscillaCruz So funny because I watched 'Only The Strong' today what are the chances? I miss Capoeira   Zoom Zoom!         
0,Mon Apr 06 23:48:30 PDT 2009,  T_Vee,It's official! I'm going to have an educational summer. Owh God. Bless me                                                            
0,Mon Apr 06 23:48:35 PDT 2009,  AngelofMusicDT,@avisionofbeauty your phone doesn't like it  sorry                                                                          
0,Mon Apr 06 23:48:37 PDT 2009,  brokenempire,too much to do  not enough motivation                                                                                         
0,Mon Apr 06 23:48:41 PDT 2009,  monicamariee,@missoliviaa nooo brat. to the west coast hahaa quite making me sad                                                           
0,Mon Apr 06 23:48:45 PDT 2009,  24Jessica,oh everyone is going to sleep how much i wish i could  its only 4.45pm and im @ work!                                            
0,Mon Apr 06 23:48:47 PDT 2009,  orcfiend,One thing I hate about dozing off in lects I wake up to a sheaf of wet and badly smudged notes.                                   
0,Mon Apr 06 23:49:00 PDT 2009,  AmanduhhNicolee,Sleepy head.. chances of actually sleeping? Slim to FUCKING NONE!                                                          
0,Mon Apr 06 23:49:06 PDT 2009,  danielburrowes,Where has all my money gone?!                                                                                               
0,Mon Apr 06 23:49:24 PDT 2009,  FunnyJennyHoney,Now I'm down to 10% battery!                                                                                               
0,Mon Apr 06 23:49:29 PDT 2009,  Celz29,@KristenjStewart just watched the trailer for adventureland on itunes looks so funny!! pity i don't think we get it in Australia    
0,Mon Apr 06 23:49:38 PDT 2009,  stevierockall,I'm so tired have to get up and go in to school during holidays for the 3rd time  xxx                                        
0,Mon Apr 06 23:49:39 PDT 2009,  thibet,OMG more than 360 people is the death toll in Italy                                                                                 
0,Mon Apr 06 23:49:43 PDT 2009,  ItzherS0le,@ThisismyiQ layin down...i dont feel well                                                                                       
0,Mon Apr 06 23:49:43 PDT 2009,  kelz017,@SCC_Skwerl Aww how depressing!                                                                                                    
0,Mon Apr 06 23:49:49 PDT 2009,  angelarg,@TheBlondeTheory  ditch in another parish. Some really sick people in this world.                                                 
0,Mon Apr 06 23:49:56 PDT 2009,  tominlumban,Yo jimo i cant talk on aim anymore its glitching  ill cya later and i hope u see this                                          
0,Mon Apr 06 23:49:59 PDT 2009,  CharlieMills,I just gave an msu fan a car rental discount.. He looked so sad I just couldn't turn him away..                               
0,Mon Apr 06 23:50:04 PDT 2009,  CocoaBiege,ordered a pita...it NEVR came! why they say the fax machine broke and the driver left what about my empty BELLY                 
0,Mon Apr 06 23:50:07 PDT 2009,  KJade,Britney was fucking amazing!! After we just went back to the hotel...I hate travelling with cheapos.                                 
0,Mon Apr 06 23:50:12 PDT 2009,  TrueFollowers,@powerpoole some people try to be tricky some stop using twitter at all  i guess it's as good as it gets! i had to try.      
0,Mon Apr 06 23:50:21 PDT 2009,  sylvestor,@dra6on now I am sad cos u r sad                                                                                                 
0,Mon Apr 06 23:50:21 PDT 2009,  awolat25,@gotobekiddingme I tried.....and failed                                                                                           
0,Mon Apr 06 23:50:22 PDT 2009,  SimplyBijoux,@ditty003 I'm looking at mine And I can't even get to it... School work sucks...atleast when u get home that's it  LOL        
0,Mon Apr 06 23:50:30 PDT 2009,  maximCH,AC/DC rocked last night. Back to reality today.  70000 people without homes and &gt150 dead in Italy                               
0,Mon Apr 06 23:50:30 PDT 2009,  albynomonk,@heatherlibby  Oh well she seems like trouble. Christian Slater is trying to kill her at the moment.                            
0,Mon Apr 06 23:50:34 PDT 2009,  samantha101,Hoping I can get some decent sleep tonight since I didn't get any worth shittt last night  Goodnight World! XOXO               
0,Mon Apr 06 23:50:37 PDT 2009,  greatAni,i want diana F+. it looks great...                                                                                                
0,Mon Apr 06 23:50:42 PDT 2009,  tlpayne82,i've got one of those spots that doesn't really show yet but hurts like hell and will no doubt be a beauty tomorrow              
0,Mon Apr 06 23:50:42 PDT 2009,  EdLectronic,@ekim1406 hehehe too bad they were separated                                                                                   
0,Mon Apr 06 23:50:47 PDT 2009,  Maryeeezy,Babe aint callin                                                                                                                 
0,Mon Apr 06 23:50:49 PDT 2009,  _iStone_,@Hetty4Christ heh yeah I shakily conquered the ladder. Pointless job tho. We're too far away to receive digital signal w/ antenna. 
